UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10006840,21,Source,3220975,D,"Donors, State Building and Corruption: lessons from Afghanistan and the implications for aid policy",Source,Source,Third World Quarterly,32,10,1871,Source,Source,0143-6597,10.1080/01436597.2011.610587,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220976,D,'Finding God' Or 'Moral Disengagement' in the Fight Against Corruption in Developing Countries? Evidence From India and Nigeria,Source,Source,Public Administration and Development,32,1,11,Source,Source,0271-2075,10.1002/pad.1605,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220977,D,The evolution of threat narratives in the age of terror: understanding terrorist threats in Britain,Source,Source,International Affairs,86,4,821,Source,Source,0020-5850,10.1111/j.1468-2346.2010.00914.x,Source,2010,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220978,D,Foreign Fighters and the Case of Chechnya: A Critical Assessment,Source,Source,Studies in Conflict and Terrorism,31,5,412,Source,Source,1057-610X,10.1080/10576100801993347,Source,2008,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220979,A,Contemporary Violence: Postmodern war in kosovo and Chechnya,Source,Manchester University Press,Source,Source,Source,Source,Source,0719075998,Source,Source,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220980,D,Paradoxes and contradictions in EU democracy promotion in the Mediterranean: the limits of EU normative power,Source,Source,Democratization,16,1,39,Source,Source,1351-0347,10.1080/13510340802575809,Source,2009,http://pdfserve.informaworld.com.ezproxyd.bham.ac.uk/638312_745880094_908733726.pdf,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220981,A,National Pasts in Europe and East Asia,Source,Routledge,Source,Source,Source,Source,Source,9780415561136,Source,Source,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220982,A,England after the Great Recession: Tracking the Political and Cultural Consequences of the crisis,Source,Palgrave,Source,Source,Source,Source,Source,9780230290877,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220983,A,Arguments and Actions in Social Theory,Source,Palgrave,Source,Source,Source,Source,Source,0230576001,Source,Source,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220984,A,US Foreign Policy in Context: National Ideology from the Founders to the Bush Doctrine,Source,Routledge,Source,Source,Source,Source,Source,9780415549653,Source,Source,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220985,D,The art of declining politely: Obama's prudent presidency and the waning of American power,Source,Source,International Affairs,87,4,803,Source,Source,0020-5850,10.1111/j.1468-2346.2011.01005.x,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220986,D,"How well do sentencing guidelines work?  Equity, proportionality and consistency in the determination of fine levels in the Magistrates' Courts of England and Wales",Source,Source,The Howard Journal of Criminal Justice,48,1,13,Source,Source,0265-5527,10.1111/j.1468-2311.2008.00546.x,Source,2009,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220987,D,Mothers-in-law against daughters-in-law: Domestic violence and legal discourses around mother-in-law violence against daughters-in-law in India,Source,Source,Women's Studies International Forum,34,5,420,Source,Source,0277-5395,10.1016/j.wsif.2011.06.006,Source,2011,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220988,D,The Failure of Political Argument: The Languages of Anti-Fascism and Anti-Totalitarianism in Post-September 11th Discourse,Source,Source,British Journal of Politics and International Relations,11,3,479,Source,Source,1369-1481,10.1111/j.1467-856x.2009.00369.x,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220989,D,Towards a political rhetoric of wrongdoing: the case of moral equivalence,Source,Source,Journal of Political Ideologies,16,2,195,Source,Source,1356-9317,10.1080/13569317.2011.575684,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220990,C,The Rhetoric of Moral Equivalence,Source,Edinburgh University Press,"Bruce Haddock, Peri Roberts and Peter Sutch (eds.), Evil in Contemporary Political Theory",Source,Source,Source,Source,0748641963,Source,Source,Source,2011,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220991,D,New routes to power: towards a typology of power mediation,Source,Source,Review of International Studies,37,3,1169,Source,Source,0260-2105,10.1017/S0260210510001002,Source,2010,http://cjo-live.cup.cam.ac.uk/action/displayAbstract?fromPage=online&aid=7884707&fulltextType=RA&fileId=S0260210510001002,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220992,D,The Nixon Administration and the Cienfuegos crisis of 1970: crisis-management of a non-crisis?,Source,Source,Review of International Studies,34,01,69,Source,Source,0260-2105,10.1017/S0260210508007912,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220993,D,Explaining the Democratic Anchorage of Governance Networks,Source,Source,Administrative Theory & Praxis,33,1,7,Source,Source,1084-1806,10.2753/ATP1084-1806330100,Source,2011,http://www.patheory.org/volume-33,4,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220994,D,How Policy-Makers (Really) Understand Globalization: the Internal Architecture of Anglophone Globalization Discourse in Europe,Source,Source,Public Administration,88,4,903,Source,Source,0033-3298,10.1111/j.1467-9299.2010.01863.x,Source,2010,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220995,D,Telling Stories about Women and Gender in the 'War on Terror',Source,Source,Global Society,21,1,159,Source,Source,1360-0826,10.1080/13600820701740795,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220996,D,"Revisionist Heroes and Dissident Heroines: Gender, Nation and War in Soviet Films of 'the Thaw'",Source,Source,Global Society,24,3,401,Source,Source,1360-0826,10.1080/13600826.2010.485562,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220997,D,"The global and gendered dimensions of citizenship, community and 'cohesion'",Source,Source,International Politics,49,2,195,Source,Source,1384-5748,10.1057/ip.2011.43,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220998,A,"Environmental Governance: Regime Displacement in Space, Time and Across Issue Areas",Source,Republic of Letters,Source,Source,Source,Source,Source,9789089790538,Source,Source,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3220999,D,The Kyoto Agreement and the pursuit of relative gains,Source,Source,Environmental Politics,17,1,40,Source,Source,0964-4016,10.1080/09644010701811483,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221000,D,The Climate Change Regime post-Kyoto: why Compliance is Important and how to Achieve it,Source,Source,Global Environmental Politics,9,4,41,Source,Source,1526-3800,10.1162/glep.2009.9.4.41,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221001,D,Southern Africa's Responses to International HIV/AIDS Norms: The Politics of Assimilation,Source,Source,Review of International Studies,37,01,3,Source,Source,0260-2105,10.1017/S0260210510001695,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221002,A,The South in World Politics,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,9781403933171,Source,Source,Source,2010,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221003,D,"India, Brazil and South Africa (IBSA): South-South Cooperation and the Paradox of Regional Leadership",Source,Source,Global Governance,17,4,507,Source,Source,1075-2846,10.5555/1075-2846-17.4.507,Source,2011,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221004,D,Apaches Without and Enemies Within: The U.S. Army in New Mexico 1879-1881,Source,Source,War in History,18,2,148,Source,Source,0968-3445,10.1177/0968344510393592,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221005,D,NATO Within and Between European International Society,Source,Source,Journal of European Integration,33,2,139,Source,Source,0703-6337,10.1080/07036337.201110.1,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221006,D,NATO: Kosovo to Kabul,Source,Source,International Affairs,85,3,491,Source,Source,0020-5850,10.1111/j.1468-2346.2009.00810.x,Source,2009,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221007,D,Convergence without Membership? The Impact of the European Union in the Neighbourhood: Evidence from Ukraine,Source,Source,Journal of European Public Policy,19,6,1,Source,Source,1350-1763,10.1080/13501763.2011.614133,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221008,A,Ethnic Conflict: Causes-Consequences-Responses,Source,Polity,Source,Source,Source,Source,Source,9780745639307,Source,Source,Source,2009,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221009,D,Post-conflict State Building: the debate on institutional choice,Source,Source,Third World Quarterly,32,10,1777,Source,Source,0143-6597,10.1080/01436597.2011.610574,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221010,D,Governing (in) Kirkuk,Source,Source,International Affairs,86,6,1361,Source,Source,0020-5850,10.1111/j.1468-2346.2010.00948.x,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221011,D,Towards a Political Theory of Crisis: Policy and Resistance Across Europe,Source,Source,New Political Science,33,4,493,Source,Source,0739-3148,10.1080/07393148.2011.61982,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221012,D,"Pro-poor? Class, gender, power and authority in faith-based education in Maharashtra, India",Source,Source,Development in Practice,22,5-6,851,Source,Source,0961-4524,10.1080/09614524.2012.685865,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221013,A,"Modernism and Totalitarianism : Rethinking the Intellectual Sources of Nazism and Stalinism, 1945 to the Present",Source,Palgrave Macmillan,Source,Source,Source,Source,Source,9780230252066,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221014,A,Special Responsibilities: Global Problems and American Power,Source,Cambridge University Press,Source,Source,Source,Source,Source,1107691699,Source,Source,Source,2012,Source,5,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10006840,21,Source,3221015,D,The puzzle of trusting relationships in the Nuclear Non-Proliferation Treaty,Source,Source,International Affairs,86,1,69,Source,Source,0020-5850,10.1111/j.1468-2346.2010.00869.x,Source,2010,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
